,CompanyName:,BusinessintheStateof:,HIOSIssuerID:,MEMBER_MONTHS_INDIVIDUAL:,MEMBER_MONTHS_SMALL_GROUP,EXPECTED_REINSURANCE,EXPECTED_RISK_ADJUSTMENT_INDIVIDUAL,EXPECTED_RISK_ADJUSTMENT_SMALL_GROUP,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE),"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)",HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET),Not-For-Profit:,Premium,Loss1,Loss2,Loss3,Loss4
1771,Mid-West National Life Insurance Company of Tennessee,New Mexico,63287,1180.0,0.0,0.0,0.0,0.0,,,,No,281906.0,177128.6995,5470.019735,4138.894244,4.39
1772,Colorado Choice Health Plans,Colorado,63312,65551.0,29964.0,4663399.0,1015914.0,-1750014.0,"$4,665,826.16 ","$1,562,462.46 ","($1,750,013.59)",Yes,30306439.0,29021855.0,4543067.0,127403.0,0.0
1773,Cigna Health and Life Insurance Company,Guam,63326,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,-510.0,0.0,0.0,0.0
1774,AMERICAN FIDELITY ASSURANCE COMPANY,Nebraska,63333,,,,,,,,,No,,,,,
1775,Thrivent Financial for Lutherans,Delaware,63383,,,,,,,,,No,,,,,
1776,Union Fidelity Life Insurance Company,Texas,63384,,,,,,,,,No,,,,,
1777,"Blue Cross and Blue Shield of Georgia, Inc.",Georgia,63411,260103.0,99385.0,0.0,0.0,2861311.57,N/E,$-,"$2,862,053.98 ",No,110538162.0,91511228.51,26096055.98,3303240.96,0.0
1778,Connecticut General Life Insurance Company,Arizona,63430,13701.0,0.0,0.0,0.0,0.0,,,,No,4435953.0,2621495.0,701431.0,139798.0,0.0
1779,Cigna Health and Life Insurance Company,Vermont,63472,0.0,980.0,0.0,0.0,0.0,,,,No,0.0,-18.0,0.0,0.0,0.0
1780,BridgeSpan Health Company,Oregon,63474,2095.0,,37937.0,-143117.0,,"$37,956.63 ","($143,117.09)",$-,No,500587.0,606509.0,118401.0,9751.0,
1781,Allegian Insurance Company,Texas,63509,4119.0,16662.0,51093.0,-170079.0,-373335.0,"$51,119.55 ","($170,079.29)","($373,334.92)",No,1053194.086,995269.479,111891.0,4173.0,
1782,Reliance Standard Life Insurance Company,Kentucky,63552,,,,,,,,,No,0.0,0.0,,,
1783,National Foundation Life Insurance Company,Oregon,63594,204.0,,0.0,0.0,,,,,No,37068.0,58663.0,0.0,0.0,0.0
1784,Liberty National Life Insurance Co,Indiana,63627,,,,,,,,,No,0.0,0.0,,,
1785,UnitedHealthcare Insurance Company,Michigan,63631,2949.0,409266.0,0.0,-45546.65,-1108766.27,N/E,$-,"($1,154,312.92)",No,1100895.76,576681.84,85455.73,33104.28,1.2
1786,Union Labor Life Insurance Company,Florida,63640,6.0,,,,,,,,No,-108.0,0.0,,,
1787,Trustmark Insurance Company,Wyoming,63645,,,,,,,,,No,,,,,
1788,Standard Life and Accident Insurance Company,Oklahoma,63660,663.0,,,,,,,,No,135557.1,22493.53,,,
1789,TransAmerica Premier Life Insurance,District of Columbia,63853,,,,,,,,,No,0.0,0.0,,,
1790,The Guardian Life Insurance Company of America,Georgia,63940,72.0,,,,,,,,No,9844.0,166763.0688,,,
1791,Philadelphia American Life Insurance Company,Mississippi,63975,1.0,,,,,,,,No,37.0,0.0,,,
1792,Celtic Insurance Company,Delaware,64004,0.0,,0.0,0.0,,,,,No,0.0,0.0,0.0,0.0,0.0
1793,Cigna Health and Life Insurance Company,Massachusetts,64040,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
1794,United American Insurance Co,Hawaii,64068,,,,,,,,,No,0.0,0.0,,,
1795,UnitedHealthcare Insurance Company of the River Valley,South Carolina,64146,2200.0,84509.0,0.0,0.0,16395.03,N/E,$-,"$16,395.03 ",No,994457.07,635770.73,127619.22,39917.43,0.0
1796,Reliance Standard Life Insurance Company,Ohio,64156,,,,,,,,,No,0.0,0.0,,,
1797,Humana Insurance Company,Montana,64159,,,,,,,,,No,0.0,0.0,,,
1798,Time Insurance Company,California,64198,720760.0,0.0,65114354.0,63308435.0,0.0,"$65,148,241.89 ","$63,308,434.85 ",$-,No,407021687.0,441889313.0,60464684.0,5430916.0,-57657.0
1799,John Alden Life Insurance Company,Montana,64206,3055.0,7651.0,0.0,0.0,264897.0,N/E,$-,"$264,897.43 ",No,939870.0,281775.0,52975.0,10218.0,-10.0
1800,"Sutter Health Plan, Inc.",California,64210,1277.0,39028.0,184455.0,309874.0,-3431345.0,"$184,550.94 ","$309,874.09 ","($3,431,344.78)",No,1181401.76,577429.05,118600.0,-19308.23,0.0
1801,Federated Mutual Insurance Company,South Dakota,64255,0.0,7785.0,0.0,0.0,-268825.85,N/E,$-,"($268,825.85)",No,0.0,0.0,0.0,0.0,0.0
1802,Philadelphia American Life Insurance Company,Nevada,64274,84.0,,,,,,,,No,9554.0,333.0,,,
1803,American National Insurance Company,Mississippi,64289,139.0,,,,,,,,No,46392.54,46910.1797,,,
1804,"Molina Healthcare of Ohio, Inc.",Ohio,64353,25466.0,,878640.0,1592335.0,,"$879,097.17 ","$1,592,334.51 ",$-,No,11866986.39,8782096.0,2634000.0,117824.0,0.0
1805,Kanawha Insurance Company ,Connecticut,64364,341.0,,,,,,,,No,17981.0,17406.0,0.0,0.0,0.0
1806,AMERICAN FIDELITY ASSURANCE COMPANY,North Carolina,64414,,,,,,,,,No,,,,,
1807,American States Insurance Company,Arizona,64444,,,,,,,,,No,,0.0,,,
1808,Illinois Mutual Life Insurance Company,South Carolina,64446,,,,,,,,,No,,,,,
1809,Hartford Life and Annuity Insurance Company,Florida,64462,,,,,,,,,No,,,,,
1810,Connecticut General Life Insurance Company,Guam,64481,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
1811,Cigna Health and Life Insurance Company,Montana,64536,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
1812,TransAmerica Premier Life Insurance,Connecticut,64563,,,,,,,,,No,0.0,0.0,,,
1813,Globe Life and Accident Insurance Co,Rhode Island,64582,,,,,,,,,No,0.0,0.0,,,
1814,National Health Insurance Company,California,64618,,3924.0,,,-161102.0,$0.00 ,$-,"($161,102.44)",No,,,,,
1815,Cigna Health and Life Insurance Company,Alaska,64620,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,-17.0,0.0,17.0,0.0
1816,American National Life Insurance Company of Texas,Idaho,64625,99.0,,,,,,,,No,11284.51,710.22,,,
1817,Celtic Insurance Company,Virginia,64629,0.0,,0.0,0.0,,,,,No,0.0,0.0,0.0,0.0,0.0
1818,Kanawha Insurance Company ,Oregon,64671,75.0,,,,,,,,No,4738.0,41178.0,0.0,0.0,0.0
1819,Connecticut General Life Insurance Company,Michigan,64677,48.0,0.0,0.0,0.0,0.0,,,,No,5404.0,4450.0,0.0,0.0,0.0
1820,Federated Mutual Insurance Company,Missouri,64701,0.0,109462.0,0.0,0.0,-2366698.58,N/E,$-,"($2,366,698.58)",No,0.0,0.0,0.0,0.0,0.0
1821,Standard Life and Accident Insurance Company,Colorado,64713,2004.0,,,,,,,,No,251363.02,22251.51,,,
1822,Wilton Reassurance Company,Rhode Island,64769,19.0,,,,,,,,No,17.0,0.0,,,
1823,Medical Associates Health Plan of WI,Wisconsin,64772,,23051.0,,,-696242.0,N/E,$-,"($696,241.56)",Yes,0.0,0.0,,,
1824,Philadelphia American Life Insurance Company,Wisconsin,64808,,,,,,,,,No,,,,,
1825,Aetna Health Inc. (a Pennsylvania corporation),Pennsylvania,64844,324022.0,619199.0,6956215.73,-25852344.52,-1628024.96,"$6,959,835.96 ","($25,852,344.53)","($1,628,024.96)",No,86543668.35,77700405.68,22200033.47,1298994.84,20927.84
1826,Aetna Life Insurance Company,Montana,64929,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,-0.01,0.0,0.0,0.0
1827,UNICARE Life & Health Insurance Company,Massachusetts,65006,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
1828,Consumers' Choice Health Insurance Company,South Carolina,65122,810658.0,5638.0,36814863.0,-14555844.0,-470419.0,"$36,699,256.40 ","($14,555,844.07)","($470,419.09)",Yes,289293117.0,361029515.6,96736324.0,3620596.0,0.0
1829,Kanawha Insurance Company ,South Carolina,65156,657.0,,,,,,,,No,57945.0,32225.0,0.0,0.0,0.0
1830,American Heritage Life Insurance Company,Kansas,65180,,,,,,,,,No,0.0,0.0,,,
1831,Liberty National Life Insurance Co,Texas,65200,,,,,,,,,No,0.0,0.0,,,
1832,"Humana Benefit Plan of Illinois, Inc.",North Dakota,65327,,,,,,,,,No,0.0,0.0,,,
1833,Illinois Mutual Life Insurance Company,Minnesota,65408,,,,,,,,,No,,,,,
1834,"Phoenix Health Plans, Inc.",Arizona,65441,3091.0,,0.0,-247329.0,,$0.00 ,"($247,328.86)",$-,No,107797.0,76279.06723,36066.99,1067.0,0.0
1835,LifeWise Assurance Company,Washington,65464,,,,,,,,,No,0.0,0.0,,,
1836,State Farm Mutual Automobile Insurance Company,Kentucky,65550,24.0,0.0,0.0,0.0,0.0,,,,No,2124.8,12668.92,0.0,0.0,0.0
1837,"Coventry Health Care of Kansas, Inc.",Kansas,65598,165451.0,80281.0,6202536.18,-1458451.1,-413025.79,"$6,205,764.17 ","($1,458,451.11)","($413,025.79)",No,49830254.44,55453253.69,8122607.6,497655.36,0.0
1838,New York Life Insurance Company,Nebraska,65602,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,-9111.0,0.0,0.0,0.0
1839,MAMSI Life and Health Insurance Company,Maryland,65635,1665.0,118325.0,0.0,70333.66,-352750.46,N/E,$-,"($282,416.80)",No,888476.71,953204.31,235703.09,26840.65,0.0
1840,New York Life Insurance Company,New Mexico,65647,12.0,0.0,0.0,0.0,0.0,,,,No,22960.0,-35567.0,0.0,0.0,0.0
1841,Freedom Life Insurance Company of America,Nevada,65693,1.0,,0.0,1509.65,,$0.00 ,"$1,509.65 ",$-,No,3470.65,34183.0,0.0,0.0,0.0
1842,"Inter-County Health Plan, Inc",Pennsylvania,65698,660.0,16375.0,0.0,0.0,-147586.0,,,,Yes,18973.0,22346.0,0.0,0.0,0.0
1843,Deseret Mutual Insurance Company,Utah,65771,,,,,,,,,Yes,0.0,0.0,,,
1844,Aetna Health of Utah Inc.,Nevada,65779,0.0,706.0,0.0,0.0,35537.64,$0.00 ,$-,"$35,537.64 ",No,0.0,0.0,0.0,0.0,0.0
1845,"UnitedHealthcare of Arkansas, Inc.",Arkansas,65817,18.0,12604.0,0.0,-1394.92,-577168.28,N/E,$-,"($578,563.20)",No,5670.08,3756.56,1648.31,375.64,0.0
1846,Medica Health Plans of Wisconsin,Minnesota,65847,76939.0,,6049811.83,7678426.35,,"$6,052,960.34 ","$7,678,426.35 ",$-,Yes,39499201.8,40944996.08,,,
1847,John Alden Life Insurance Company,District of Columbia,65880,84.0,0.0,0.0,0.0,0.0,,,,No,35990.0,62.0,1.0,294.0,0.0
1848,Coventry Health & Life Insurance Company,Georgia,65890,0.0,11063.0,0.0,0.0,-234361.92,N/E,$-,"($233,155.74)",No,0.0,0.0,0.0,0.0,0.0
1849,"Moda Health Plan, Inc.",Washington,65907,204794.0,8352.0,15986778.0,6134915.0,-558679.0,"$15,995,097.81 ","$6,134,914.63 ","($558,678.76)",No,110583488.1,108833405.0,10009318.0,0.0,
1850,Reserve National Insurance Company,Tennessee,65985,,,,,,,,,No,0.0,0.0,,,
1851,"Humana Health Plan of Ohio, Inc.",Ohio,66083,113702.0,337779.0,5152813.04,-1928407.65,-2483141.65,"$5,155,494.73 ","($1,928,407.65)","($2,483,141.65)",No,40433413.7,40856750.46,6292745.95,788306.39,2576.2
1852,Humana Insurance Company,Arizona,66105,54591.0,53171.0,1777515.02,487584.04,825281.63,"$1,778,440.10 ","$689,053.89 ","$900,266.16 ",No,18063945.06,12122248.97,3812544.2,279604.44,68.38
1853,Federated Mutual Insurance Company,Illinois,66143,12.0,47122.0,0.0,0.0,1074693.73,N/E,$-,"$1,306,490.38 ",No,14551.92,3803.39,0.0,0.0,0.0
1854,Pan-American Life Insurance Company of Puerto Rico,Puerto Rico,66148,,15713.0,,,,,,,No,0.0,0.0,,,
1855,Union Security Insurance Company,South Carolina,66152,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
1856,Globe Life and Accident Insurance Co,Wisconsin,66161,,,,,,,,,No,0.0,0.0,,,
1857,United Healthcare Life Insurance Company,Illinois,66303,18886.0,0.0,341552.54,-368112.74,0.0,"$341,730.30 ","($368,112.74)",$-,No,7399154.06,6383004.59,1059018.96,16035.95,0.0
1858,American National Insurance Company,New Jersey,66331,104.0,,,,,,,,No,28854.89,213.65,,,
1859,American Income Life Insurance Co,Alabama,66332,,,,,,,,,No,0.0,0.0,,,
1860,Thrivent Financial for Lutherans,Colorado,66351,,,,,,,,,No,,,,,
1861,American Heritage Life Insurance Company,District of Columbia,66359,,,,,,,,,No,0.0,0.0,,,
1862,TransAmerica Premier Life Insurance,Nebraska,66405,,,,,,,,,No,0.0,0.0,,,
1863,"UnitedHealthcare of Utah, Inc.",Utah,66413,16.0,14058.0,0.0,-20891.4,191215.79,N/E,$-,"$170,324.39 ",No,-13042.44,336.07,-17.64,54.07,0.0
1864,American National Insurance Company,Illinois,66426,88.0,,,,,,,,No,53569.47,5143.38,,,
1865,Liberty Mutual Insurance Company,New Jersey,66433,,,,,,,,,No,,,,,
1866,The Guardian Life Insurance Company of America,New Mexico,66440,36.0,,,,,,,,No,1207.0,0.0,,,
1867,Aetna Health Inc. (a Pennsylvania corporation),Maryland,66516,319.0,35749.0,0.0,0.0,-655553.92,N/E,$-,"($655,553.92)",No,118690.87,163878.65,87104.33,13549.05,0.0
1868,Trustmark Insurance Company,Arkansas,66520,,,,,,,,,No,,,,,
1869,United Teachers Associates,Georgia,66528,72.0,,,,,,,,No,0.0,-16.0,,,
1870,All Savers Insurance Company,Iowa,66530,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
1871,United Healthcare Life Insurance Company,Louisiana,66593,15331.0,0.0,225754.6,183391.29,0.0,"$225,872.10 ","$198,496.43 ",$-,No,5517085.44,4578883.32,841138.32,194097.85,0.0
1872,Connecticut General Life Insurance Company,West Virginia,66614,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,-1.0,0.0,0.0,0.0
1873,United Healthcare Life Insurance Company,Virginia,66663,37231.0,0.0,2602983.26,2658704.33,0.0,"$2,604,337.93 ","$2,658,704.33 ",$-,No,20046675.91,18449770.37,4484836.02,671638.63,0.0
1874,"Denver Health Medical Plan, Inc.",Colorado,66699,2857.0,,90409.74,1557813.7,,"$90,456.80 ","$2,379,976.29 ",$-,Yes,3069522.98,2795911.49,1364841.95,,
1875,American National Life Insurance Company of Texas,Texas,66719,7947.0,,,,,,,,No,2687652.42,2906741.49,,,
1876,Philadelphia American Life Insurance Company,Indiana,66746,24.0,,,,,,,,No,16818.0,13005.0,,,
1877,Standard Life and Accident Insurance Company,Arkansas,66764,133.0,,,,,,,,No,21925.28,13659.84,,,
1878,"Blue Care of Michigan, Inc.",Michigan,66835,2254.0,0.0,0.0,0.0,0.0,,,,Yes,1029787.0,945688.0,0.0,0.0,0.0
1879,Coventry Health & Life Insurance Company,South Dakota,66837,0.0,621.0,0.0,0.0,-180679.77,$0.00 ,$-,"($180,679.77)",No,0.0,601.64,0.0,0.0,0.0
1880,Community Health Alliance Mutual Insurance Company,Tennessee,66842,368678.0,5495.0,10327427.0,-25536301.0,-35237.0,"$10,276,444.62 ","($25,536,300.68)","($35,236.69)",Yes,84587582.0,119274416.0,24628135.0,754897.0,0.0
1881,Shelter Life Insurance Company,Nebraska,66885,24.0,0.0,0.0,0.0,0.0,,,,No,1191.15,24577.74,0.0,0.0,0.0
1882,Union Security Insurance Company,Mississippi,66895,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
1883,Reliance Standard Life Insurance Company,Arizona,66915,,,,,,,,,No,0.0,0.0,,,
1884,The United States Life Ins. Co. in the City of New York,New Mexico,66916,2615.0,,,,,,,,No,108071.0,100921.0,0.0,0.0,0.0
1885,Aetna Life Insurance Company,Oklahoma,66946,4047.0,75066.0,0.0,-37756.44,65388.39,$0.00 ,"($37,821.69)","$65,348.50 ",No,1200749.69,903335.91,261113.89,39259.29,0.0
1886,American National Life Insurance Company of Texas,Iowa,66956,2064.0,,,,,,,,No,767406.75,1124301.53,,,
1887,Capital Health Plan,Florida,66966,,154324.0,,,3951692.0,N/E,$-,"$3,951,692.24 ",Yes,0.0,0.0,,,
1888,John Alden Life Insurance Company,Washington,66967,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
1889,Unimerica Insurance Company,California,66984,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
1890,Shelter Life Insurance Company,Oregon,67048,0.0,0.0,0.0,0.0,0.0,,,,No,673.8,0.0,0.0,0.0,0.0
1891,John Alden Life Insurance Company,Oklahoma,67088,2057.0,2130.0,0.0,0.0,-178742.0,N/E,$-,"($178,744.41)",No,667187.0,349806.0,73811.0,10484.0,0.0
1892,Aetna Life Insurance Company,Ohio,67129,260828.0,68312.0,6600034.03,-16376734.45,-481369.85,"$6,603,468.90 ","($16,376,734.46)","($481,369.85)",No,84113829.59,70425596.8,11369470.4,762662.15,1807.02
1893,"Health Net of California, Inc",California,67138,2736915.0,1788573.0,41878401.12,-125635856.0,-9524829.0,"$41,900,195.93 ","($125,635,855.94)","($9,525,637.47)",No,812236118.1,681419303.0,101136271.9,12248671.88,
1894,New Era Life Insurance Company of the MidWest,Texas,67141,,,,,,,,,No,,,,,
1895,Thrivent Financial for Lutherans,New Hampshire,67167,,,,,,,,,No,,,,,
1896,"Total Health Care USA, Inc.",Michigan,67183,108034.0,93468.0,1532852.0,1774487.0,175195.0,"$1,534,183.55 ","$1,882,988.25 ","$192,637.06 ",Yes,35046463.0,28529176.0,6130069.0,20.0,
1897,Aetna Health Inc. (a Pennsylvania corporation),Delaware,67190,12516.0,45656.0,729231.6,-743159.52,-557909.15,"$729,611.12 ","($743,159.52)","($557,909.15)",No,4555289.11,4965220.65,946020.91,38735.77,6.59
1898,"Louisiana Health Cooperative, Inc.",Louisiana,67202,287238.0,2901.0,6803332.38,-8658833.22,-177962.62,"$6,806,873.05 ","($8,658,833.22)","($177,962.62)",Yes,68605806.02,119232310.9,107652416.9,10963829.25,0.0
1899,Central United Life Insurance Company,Arizona,67214,,,,,,,,,No,,,,,
1900,"Vantage Health Plan, Inc.",Louisiana,67243,84352.0,15385.0,2856815.0,-261975.0,-33097.0,"$2,858,301.90 ","($261,974.85)","($33,096.77)",No,38288807.0,35727199.9,8141871.68,499948.0,
1901,Liberty Mutual Insurance Company,North Carolina,67257,,,,,,,,,No,,,,,
1902,The Chesapeake Life Insurance Company,South Carolina,67334,32.0,0.0,0.0,0.0,0.0,,,,No,4765.0,325.0999965,44.51871315,54.41871664,0.0
1903,United American Insurance Co,Utah,67335,,,,,,,,,No,0.0,0.0,,,
1904,Kanawha Insurance Company ,Missouri,67358,695.0,,,,,,,,No,52553.0,17551.0,0.0,0.0,0.0
1905,Transamerica Life Insurance Company,Louisiana,67368,,,,,,,,,No,,,,,
1906,"UPMC Health Benefits, Inc.",Pennsylvania,67430,54344.0,,,,,,,,Yes,14275994.39,11793390.25,1625633.0,0.0,
1907,Aetna Life Insurance Company,Minnesota,67450,42.0,0.0,0.0,0.0,0.0,,,,No,9307.0,4393.32,0.0,272.36,0.0
1908,Cigna Health and Life Insurance Company,Michigan,67495,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
1909,Humana Insurance Company,Pennsylvania,67499,,,,,,,,,No,0.0,0.0,,,
1910,Aetna Life Insurance Company,Oregon,67504,361.0,790.0,0.0,0.0,0.0,,,,No,116728.59,231778.48,0.0,1330.87,0.0
1911,John Alden Life Insurance Company,Maine,67529,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
1912,New Era Life Insurance Company,Nebraska,67547,,,,,,,,,No,,,,,
1913,Alliance Health and Life Insurance Company,Michigan,67577,118357.0,166084.0,2908060.0,4207213.0,-282556.0,"$2,909,573.77 ","$4,463,306.20 ","($282,556.40)",Yes,40471829.0,35364842.0,5148470.0,273307.0,
1914,John Alden Life Insurance Company,Iowa,67580,1768.0,201.0,0.0,0.0,15838.0,N/E,$-,"$39,118.81 ",No,695460.0,638330.0,197997.0,11837.0,0.0
1915,Alameda Alliance Joint Powers Authority,California,67597,,65087.0,,,,,,,Yes,,,,,
1916,Connecticut General Life Insurance Company,United States Virgin Islands,67612,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
1917,4 Ever Life Insurance Company,Missouri,67636,,,,,,,,,No,0.0,0.0,,,
1918,"Piedmont WellStar HealthPlans, Inc.",Georgia,67657,418.0,,,,,,,,No,178711.0,137842.0,57545.0,0.0,
1919,State Farm Mutual Automobile Insurance Company,Virginia,67773,1239.0,0.0,0.0,0.0,0.0,,,,No,509371.68,307459.71,0.0,0.0,0.0
1920,Time Insurance Company,Illinois,67807,117846.0,9287.0,3749171.0,4064523.0,-25546.0,"$3,751,122.34 ","$5,250,022.24 ","($25,545.56)",No,46849355.0,37441924.0,5379372.0,703037.0,-1190.0
1921,American National Insurance Company,Nevada,67809,12.0,,,,,,,,No,2749.51,30594.2863,,,
1922,UnitedHealthcare Insurance Company,Colorado,67879,19084.0,553156.0,0.0,45418.85,933904.89,N/E,$-,"$979,323.74 ",No,9660807.62,8685449.61,2400253.61,299705.23,11.92
1923,Trustmark Life Insurance Company,Texas,67885,0.0,0.0,,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
1924,New Era Life Insurance Company,New York,67894,,,,,,,,,No,,,,,
1925,"Southeastern Indiana Health Organization, Inc.",Indiana,67920,5900.0,66436.0,196382.51,-233539.0,-852678.23,"$216,799.07 ","($233,538.83)","($852,678.23)",Yes,2571330.13,2069099.3,367529.0,60936.0,
1926,Humana Insurance Company,Washington,68140,,0.0,,,,,,,No,0.0,0.0,,,
1927,"Madison National Life Insurance Company, Inc.",Kansas,68151,,,,,,,,,No,0.0,0.0,,,
1928,The Guardian Life Insurance Company of America,Ohio,68158,70.0,,,,,,,,No,8974.0,277612.7568,,,
1929,Time Insurance Company,Iowa,68184,36399.0,331.0,790041.0,-244925.0,-47915.0,"$790,452.44 ","($244,924.54)","($47,915.07)",No,13448810.0,9924785.0,1225177.0,199166.0,-270.0
1930,Union Security Life Insurance Company of New York,New York,68253,196.0,0.0,0.0,0.0,0.0,,,,No,14057.0,47904.0,6987.0,1231.0,-3878.0
1931,Central United Life Insurance Company,Alabama,68256,,,,,,,,,No,,,,,
1932,"UnitedHealthcare of Alabama, Inc",Alabama,68259,233318.0,8661.0,7830979.3,-8989541.02,-397175.98,"$7,835,054.79 ","($8,989,541.02)","($397,175.98)",No,75679672.4,87467271.39,11783519.13,2603920.93,91.43
1933,Liberty National Life Insurance Co,Pennsylvania,68302,,,,,,,,,No,0.0,0.0,,,
1934,Humana Insurance Company,Illinois,68303,86198.0,397474.0,3776222.99,3845784.08,1343082.51,"$3,778,188.26 ","$4,859,821.84 ","$1,632,766.92 ",No,38421909.8,25580582.55,7265465.37,692005.6,1399.39
1935,Celtic Insurance Company,Nevada,68307,93.0,,0.0,-10494.15,,$0.00 ,"($10,494.15)",$-,No,15684.88,81052.54473,33.08809588,192.7799091,0.0
1936,Unified Life Insurance Company,Georgia,68321,24.0,,0.0,0.0,,,,,No,0.0,0.0,0.0,0.0,0.0
1937,United Healthcare Life Insurance Company,Nebraska,68389,45570.0,0.0,2873828.48,3559594.19,0.0,"$2,875,324.11 ","$3,559,594.19 ",$-,No,22802198.59,26210136.49,4699558.65,755035.25,0.0
1938,"UnitedHealthcare of Florida, Inc.",Florida,68398,1434483.0,753362.0,75440222.47,14473029.3,-4281455.39,"$75,479,361.88 ","$14,572,435.15 ","($4,380,861.24)",No,640795281.3,697124928.4,94491278.09,15859601.79,51674.49
1939,Illinois Mutual Life Insurance Company,Tennessee,68411,,,,,,,,,No,,,,,
1940,"IlliniCare Health Plan, Inc.",Illinois,68432,16369.0,,41625.12,-2232448.52,,"$41,646.79 ","($2,232,448.52)",$-,No,2376664.077,1271944.2140000002,314975.3425,16063.93359,
1941,United States Branch of the Sun Life Assurance Company of Canada,North Carolina,68448,,,,,,,,,No,,,,,
1942,TransAmerica Premier Life Insurance,Maine,68468,,,,,,,,,No,0.0,0.0,,,
1943,American National Insurance Company,Oklahoma,68503,96.0,,,,,,,,No,3497.7,2423.0991,,,
1944,"Prominence Preferred Health Insurance Company, Inc.",Nevada,68524,,37751.0,,,1300037.0,N/E,$-,"$1,300,037.30 ",No,0.0,0.0,,,
1945,American Republic Insurance Company,South Dakota,68537,,,,,,,,,No,,,,,
1946,Coventry Health & Life Insurance Company,Maryland,68541,1657.0,98885.0,0.0,0.0,-1649007.49,N/E,$-,"($1,649,007.49)",No,150911.86,125088.95,3369.21,323.39,0.0
1947,New York Life Insurance Company,Georgia,68587,24.0,0.0,0.0,0.0,0.0,,,,No,0.0,-126591.0,0.0,0.0,0.0
1948,National Foundation Life Insurance Company,Mississippi,68597,1366.0,,0.0,0.0,,,,,No,452679.0,545734.0,0.0,0.0,0.0
1949,Freedom Life Insurance Company of America,Ohio,68648,1664.0,,0.0,0.0,,,,,No,327841.0,180034.0,0.0,0.0,0.0
1950,Mutual of Omaha Insurance Company,Florida,68653,,,,,,,,,No,,,,,
