,HIOS_ID,COMPANY_NAME,STATE,IND_MEMBER_MONTHS,SG_MEMBER_MONTHS,REINSURANCE,IND_RISK_ADJ,SG_RISK_ADJ
2209,70483,Mid-West National Life Insurance Company of Tennessee,Mississippi,1457,0,0,0,0
2210,73165,TransAmerica Premier Life Insurance,Mississippi,,,,,
2211,29831,Enterprise Life Insurance Company,Mississippi,905,,0,0,
2212,28394,Transamerica Life Insurance Company,Mississippi,,,,,
2213,63975,Philadelphia American Life Insurance Company,Mississippi,1,,,,
2214,61794,United Healthcare Life Insurance Company,Mississippi,10571,1064,177997.67,-448183.32,-40377.81
2215,61794,United Healthcare Life Insurance Company,Mississippi,10571,1064,177997.67,-448183.32,-40377.81
2216,52437,Central United Life Insurance Company,Mississippi,,,,,
2217,90714,Ambetter of Magnolia Inc.,Mississippi,219401,,4584271.37,-4508929.62,
2218,26781,All Savers Insurance Company,Mississippi,67,39946,0,0,-27052.78
2219,26781,All Savers Insurance Company,Mississippi,67,39946,0,0,-27052.78
2220,97560,"UnitedHealthcare of Mississippi, Inc.",Mississippi,266447,49646,8888515.12,-10190001.92,460760.03
2221,14216,Wilton Reassurance Company,Mississippi,964,,,,
2222,19951,Golden Rule Insurance Company,Mississippi,123651,0,0,0,0
2223,23359,The United States Life Ins. Co. in the City of New York,Mississippi,3636,,,,
2224,49327,The Guardian Life Insurance Company of America,Mississippi,96,,,,
2225,41131,United Teachers Associates,Mississippi,0,,,,
2226,19492,New York Life Insurance Company,Mississippi,0,0,0,0,0
2227,96568,Companion Life Insurance Company,Mississippi,195,426,,,
2228,45521,Time Insurance Company,Mississippi,28059,512,1556831,-67176,-113966
2229,49900,John Alden Life Insurance Company,Mississippi,679,864,0,0,-57304
2230,66895,Union Security Insurance Company,Mississippi,0,0,0,0,0
2231,51095,State Farm Mutual Automobile Insurance Company,Mississippi,989,0,0,0,0
2232,47944,Life of America,Mississippi,12,,,,
2233,81533,Reserve National Insurance Company,Mississippi,,,,,
2234,81533,Reserve National Insurance Company,Mississippi,,,,,
2235,14014,American Heritage Life Insurance Company,Mississippi,,,,,
2236,58634,Shelter Life Insurance Company,Mississippi,84,0,0,0,0
2237,98218,American General Life Insurance Company,Mississippi,3060,,,,
2238,46476,Reliance Standard Life Insurance Company,Mississippi,,,,,
2239,98805,UnitedHealthcare Insurance Company,Mississippi,622,80617,0,37661.87,3681.33
2240,98805,UnitedHealthcare Insurance Company,Mississippi,622,80617,0,37661.87,3681.33
2241,49520,AMERICAN FIDELITY ASSURANCE COMPANY,Mississippi,,,,,
2242,78157,American National Life Insurance Company of Texas,Mississippi,2768,,,,
2243,64289,American National Insurance Company,Mississippi,139,,,,
2244,74273,Mutual of Omaha Insurance Company,Mississippi,,,,,
2245,96820,Standard Life and Accident Insurance Company,Mississippi,60,,,,
2246,33648,The Prudential Insurance Company of America,Mississippi,,,,,
2247,20515,Thrivent Financial for Lutherans,Mississippi,,,,,
2248,62163,Trustmark Insurance Company,Mississippi,,,,,
2249,97781,Aetna Life Insurance Company,Mississippi,568,0,0,0,0
2250,97781,Aetna Life Insurance Company,Mississippi,568,0,0,0,0
2251,37710,Celtic Insurance Company,Mississippi,0,,0,0,
2252,68597,National Foundation Life Insurance Company,Mississippi,1366,,0,0,
2253,21208,Union Fidelity Life Insurance Company,Mississippi,,,,,
2254,48161,Aetna Life Insurance Company,Missouri,7897,21933,0,0,258345.46000000002
2255,48161,Aetna Life Insurance Company,Missouri,7897,21933,0,0,258345.46000000002
2256,77660,"Coventry Health Care of Missouri, Inc.",Missouri,825,0,37673.95,34117.16,0
2257,38968,National Foundation Life Insurance Company,Missouri,38,,0,0,
2258,83019,Assurity Life Insurance Company,Missouri,12,,,,
2259,44240,Coventry Health & Life Insurance Company,Missouri,1752758,360569,59835189.72,-22528151.66,-239352.09999999998
2260,37977,"Coventry Health Care of Kansas, Inc.",Missouri,0,210,0,0,0
2261,56900,United American Insurance Co,Missouri,,,,,
2262,37977,"Coventry Health Care of Kansas, Inc.",Missouri,0,210,0,0,0
2263,72064,Freedom Life Insurance Company of America,Missouri,563,,0,0,
2264,89467,Liberty National Life Insurance Co,Missouri,,,,,
2265,14026,Time Insurance Company,Missouri,134182,10270,3136726,3559222,-166225
2266,16943,Unified Life Insurance Company,Missouri,0,,0,0,
2267,49221,John Alden Life Insurance Company,Missouri,7379,4995,0,0,30517
2268,97130,Globe Life and Accident Insurance Co,Missouri,,,,,
2269,87213,American Income Life Insurance Co,Missouri,,,,,
2270,64701,Federated Mutual Insurance Company,Missouri,0,109462,0,0,-2366698.58
2271,64701,Federated Mutual Insurance Company,Missouri,0,109462,0,0,-2366698.58
2272,76843,Mid-West National Life Insurance Company of Tennessee,Missouri,1368,0,0,0,0
2273,44240,Coventry Health & Life Insurance Company,Missouri,1752758,360569,59835189.72,-22528151.66,-239352.09999999998
2274,10676,American Republic Insurance Company,Missouri,,,,,
2275,30433,TransAmerica Premier Life Insurance,Missouri,,,,,
2276,75980,The Chesapeake Life Insurance Company,Missouri,52,0,0,0,0
2277,16049,All Savers Insurance Company,Missouri,299911,0,10198103.34,-10361029.92,0
2278,16049,All Savers Insurance Company,Missouri,299911,0,10198103.34,-10361029.92,0
2279,80531,Transamerica Life Insurance Company,Missouri,,,,,
2280,36918,Philadelphia American Life Insurance Company,Missouri,24,,,,
2281,14162,United Healthcare Life Insurance Company,Missouri,100794,0,3674807.14,1543008.5,0
2282,14162,United Healthcare Life Insurance Company,Missouri,100794,0,3674807.14,1543008.5,0
2283,22835,Wilton Reassurance Company,Missouri,193,,,,
2284,10219,Central United Life Insurance Company,Missouri,,,,,
2285,21832,Golden Rule Insurance Company,Missouri,367378,0,0,0,0
2286,91946,The United States Life Ins. Co. in the City of New York,Missouri,5454,,,,
2287,48786,The Guardian Life Insurance Company of America,Missouri,125,,,,
2288,69341,United Teachers Associates,Missouri,0,,,,
2289,45398,New York Life Insurance Company,Missouri,0,0,0,0,0
2290,31904,Union Labor Life Insurance Company,Missouri,,,,,
2291,14026,Time Insurance Company,Missouri,134182,10270,3136726,3559222,-166225
2292,41179,"Madison National Life Insurance Company, Inc.",Missouri,,0,,,
2293,49221,John Alden Life Insurance Company,Missouri,7379,4995,0,0,30517
2294,27074,Union Security Insurance Company,Missouri,12,0,0,0,0
2295,71691,Companion Life Insurance Company,Missouri,177,973,,,
2296,12363,Standard Security Life Insurance Company of New York,Missouri,,17,,,-4619.2
2297,41193,State Farm Mutual Automobile Insurance Company,Missouri,1078,0,0,0,0
2298,56617,Reserve National Insurance Company,Missouri,,,,,
2299,56617,Reserve National Insurance Company,Missouri,,,,,
2300,20841,Shelter Life Insurance Company,Missouri,192,312,0,0,0
2301,52748,American General Life Insurance Company,Missouri,96,,,,
2302,95426,UnitedHealthcare Insurance Company,Missouri,4821,629836,0,-9402,2812286.9
2303,95426,UnitedHealthcare Insurance Company,Missouri,4821,629836,0,-9402,2812286.9
2304,44480,American Heritage Life Insurance Company,Missouri,,,,,
2305,20081,AMERICAN FIDELITY ASSURANCE COMPANY,Missouri,,,,,
2306,94322,Reliance Standard Life Insurance Company,Missouri,,,,,
2307,87955,New Era Life Insurance Company of the MidWest,Missouri,13,,,,
2308,67636,4 Ever Life Insurance Company,Missouri,,,,,
2309,44023,Kaiser Permanente Insurance Company,Missouri,,,,,
2310,17153,American National Life Insurance Company of Texas,Missouri,1091,,,,
2311,80726,American National Insurance Company,Missouri,193,,,,
2312,41018,Standard Life and Accident Insurance Company,Missouri,105,,,,
2313,10466,The Prudential Insurance Company of America,Missouri,,,,,
2314,11844,American Family Mutual Insurance Company,Missouri,122,,,,
2315,22974,Thrivent Financial for Lutherans,Missouri,,,,,
2316,81997,Trustmark Insurance Company,Missouri,,,,,
2317,32898,Aetna Health Inc. (a Pennsylvania corporation),Missouri,0,11,0,0,-7377.37
2318,34018,American States Insurance Company,Missouri,,,,,
2319,60296,Illinois Mutual Life Insurance Company,Missouri,,,,,
2320,32898,Aetna Health Inc. (a Pennsylvania corporation),Missouri,0,11,0,0,-7377.37
2321,99723,Celtic Insurance Company,Missouri,24,,0,-4529.5,
2322,26543,Union Fidelity Life Insurance Company,Missouri,,,,,
2323,69117,"UnitedHealthcare of the Midwest, Inc.",Missouri,16,0,0,0,0
2324,24867,Time Insurance Company,Montana,67694,5008,2892619,1231201,-309928
2325,64206,John Alden Life Insurance Company,Montana,3055,7651,0,0,264897
2326,11883,Globe Life and Accident Insurance Co,Montana,,,,,
2327,87561,American Income Life Insurance Co,Montana,,,,,
2328,81585,New Era Life Insurance Company,Montana,12,,,,
2329,82582,Mid-West National Life Insurance Company of Tennessee,Montana,912,0,0,0,0
2330,74184,American Republic Insurance Company,Montana,,,,,
2331,96029,TransAmerica Premier Life Insurance,Montana,,,,,
2332,45632,WMI Mutual Insurance Company,Montana,,15385,,,58225.04
2333,34445,Philadelphia American Life Insurance Company,Montana,,,,,
2334,26733,Wilton Reassurance Company,Montana,82,,,,
2335,61965,The United States Life Ins. Co. in the City of New York,Montana,1087,,,,
2336,62818,The Guardian Life Insurance Company of America,Montana,36,,,,
2337,88054,United Teachers Associates,Montana,0,,,,
2338,75379,New York Life Insurance Company,Montana,0,0,0,0,0
2339,24867,Time Insurance Company,Montana,67694,5008,2892619,1231201,-309928
2340,49669,"Madison National Life Insurance Company, Inc.",Montana,,63,,,-10804.61
2341,64206,John Alden Life Insurance Company,Montana,3055,7651,0,0,264897
2342,75263,State Farm Mutual Automobile Insurance Company,Montana,1018,0,0,0,0
2343,46843,Reserve National Insurance Company,Montana,,,,,
2344,46843,Reserve National Insurance Company,Montana,,,,,
2345,46621,UnitedHealthcare Insurance Company,Montana,52,78,0,0,9085.52
2346,46621,UnitedHealthcare Insurance Company,Montana,52,78,0,0,9085.52
2347,16478,American Heritage Life Insurance Company,Montana,,,,,
2348,35949,AMERICAN FIDELITY ASSURANCE COMPANY,Montana,,,,,
2349,42133,"Allegiance Life & Health Insurance Company, Inc.",Montana,13,,,,
2350,46701,American National Life Insurance Company of Texas,Montana,12,,,,
2351,30358,American National Insurance Company,Montana,0,,,,
2352,70663,The Prudential Insurance Company of America,Montana,,,,,
2353,59110,Companion Life Insurance Company,Montana,9,15,,,
2354,95974,Thrivent Financial for Lutherans,Montana,,,,,
2355,53552,Trustmark Insurance Company,Montana,,,,,
2356,64929,Aetna Life Insurance Company,Montana,0,0,0,0,0
2357,64929,Aetna Life Insurance Company,Montana,0,0,0,0,0
2358,16621,Celtic Insurance Company,Montana,0,,0,0,
2359,89643,National Foundation Life Insurance Company,Montana,2998,,0,0,
2360,56961,United American Insurance Co,Montana,,,,,
2361,59170,Central United Life Insurance Company,Montana,,,,,
2362,59699,Aetna Life Insurance Company,Nebraska,464,132,0,0,0
2363,59699,Aetna Life Insurance Company,Nebraska,464,132,0,0,0
2364,13484,Celtic Insurance Company,Nebraska,0,,0,0,
2365,42586,National Foundation Life Insurance Company,Nebraska,33,,0,0,
2366,98754,Assurity Life Insurance Company,Nebraska,48,,,,
2367,79636,Coventry Health & Life Insurance Company,Nebraska,1265,39502,0,29482.04,-4014.3199999999997
2368,15438,"Coventry Health Care of Nebraska, Inc.",Nebraska,547175,131042,19987007.509999998,-13630630.99,-516160.25000000006
2369,15515,United American Insurance Co,Nebraska,,,,,
2370,10324,Freedom Life Insurance Company of America,Nebraska,317,,0,2726.53,
2371,79636,Coventry Health & Life Insurance Company,Nebraska,1265,39502,0,29482.04,-4014.3199999999997
2372,88517,Liberty National Life Insurance Co,Nebraska,,,,,
2373,19524,Time Insurance Company,Nebraska,80376,23547,4732170,4043577,241464
2374,72234,Unified Life Insurance Company,Nebraska,0,,0,0,
2375,80698,John Alden Life Insurance Company,Nebraska,2420,1022,0,0,-21959
2376,91855,Globe Life and Accident Insurance Co,Nebraska,,,,,
2377,92937,American Income Life Insurance Co,Nebraska,,,,,
2378,67547,New Era Life Insurance Company,Nebraska,,,,,
2379,47340,Federated Mutual Insurance Company,Nebraska,0,41772,0,0,-1283549.38
2380,47340,Federated Mutual Insurance Company,Nebraska,0,41772,0,0,-1283549.38
2381,62627,Mid-West National Life Insurance Company of Tennessee,Nebraska,500,0,0,0,0
2382,15438,"Coventry Health Care of Nebraska, Inc.",Nebraska,547175,131042,19987007.509999998,-13630630.99,-516160.25000000006
2383,66405,TransAmerica Premier Life Insurance,Nebraska,,,,,
2384,30669,Enterprise Life Insurance Company,Nebraska,598,,0,0,
2385,50713,Transamerica Life Insurance Company,Nebraska,,,,,
2386,80227,Philadelphia American Life Insurance Company,Nebraska,,,,,
2387,68389,United Healthcare Life Insurance Company,Nebraska,45570,0,2873828.48,3559594.19,0
2388,22615,Wilton Reassurance Company,Nebraska,132,,,,
2389,18781,Golden Rule Insurance Company,Nebraska,138285,0,0,0,0
2390,61289,The United States Life Ins. Co. in the City of New York,Nebraska,1867,,,,
2391,98048,The Guardian Life Insurance Company of America,Nebraska,12,,,,
2392,65602,New York Life Insurance Company,Nebraska,0,0,0,0,0
2393,68389,United Healthcare Life Insurance Company,Nebraska,45570,0,2873828.48,2197608.73,0
2394,14876,United Teachers Associates,Nebraska,0,,,,
2395,19524,Time Insurance Company,Nebraska,80376,23547,4732170,6667659,883775
2396,91646,"Madison National Life Insurance Company, Inc.",Nebraska,,,,,
2397,80698,John Alden Life Insurance Company,Nebraska,2420,1022,0,0,-21959
2398,30537,Union Security Insurance Company,Nebraska,0,0,0,0,0
2399,89156,Standard Security Life Insurance Company of New York,Nebraska,,898,,,-6027.86
2400,43061,State Farm Mutual Automobile Insurance Company,Nebraska,732,0,0,0,0
2401,45078,Reserve National Insurance Company,Nebraska,,,,,
2402,45078,Reserve National Insurance Company,Nebraska,,,,,
2403,66885,Shelter Life Insurance Company,Nebraska,24,0,0,0,0
2404,74965,Central United Life Insurance Company,Nebraska,,,,,
2405,73102,UnitedHealthcare Insurance Company,Nebraska,1806,313101,0,-36788.3,4091383.22
2406,17589,American Heritage Life Insurance Company,Nebraska,,,,,
2407,63333,AMERICAN FIDELITY ASSURANCE COMPANY,Nebraska,,,,,
2408,94905,American National Life Insurance Company of Texas,Nebraska,3046,,,,
2409,72666,American National Insurance Company,Nebraska,24,,,,
2410,96402,Standard Life and Accident Insurance Company,Nebraska,327,,,,
2411,86104,The Prudential Insurance Company of America,Nebraska,,,,,
2412,12005,American Family Mutual Insurance Company,Nebraska,36,,,,
2413,81755,Thrivent Financial for Lutherans,Nebraska,,,,,
2414,80392,Trustmark Insurance Company,Nebraska,,,,,
2415,71429,"Avera Health Plans, Inc. ",Nebraska,,,,,
2416,78502,Companion Life Insurance Company,Nebraska,69,,,,
2417,54890,Reliance Standard Life Insurance Company,Nebraska,,,,,
2418,44597,Union Fidelity Life Insurance Company,Nebraska,,,,,
2419,73102,UnitedHealthcare Insurance Company,Nebraska,1806,313101,0,-36788.3,1144580.72
2420,68307,Celtic Insurance Company,Nevada,93,,0,-10494.15,
2421,27990,Aetna Life Insurance Company,Nevada,69307,110659,1532190.08,-7118682.149999999,672487.49
2422,27990,Aetna Life Insurance Company,Nevada,69307,110659,1532190.08,-7118682.149999999,672487.49
2423,49021,Coventry Health & Life Insurance Company,Nevada,0,9177,0,0,-282676.61000000004
2424,33670,"Rocky Mountain Hospital and Medical Service, Inc., dba Anthem Blue Cross and Blue Shield",Nevada,150570,144350,2720481.66,-4821040.08,3892116.41
2425,52543,United American Insurance Co,Nevada,,,,,
2426,60156,"HMO Colorado, Inc., dba HMO Nevada",Nevada,163550,2284,5081257.08,-8860894.35,-27406
2427,60156,"HMO Colorado, Inc., dba HMO Nevada",Nevada,163550,2284,5081257.08,-8860894.35,-27406
2428,65693,Freedom Life Insurance Company of America,Nevada,1,,0,1509.65,
2429,84539,Liberty National Life Insurance Co,Nevada,,,,,
2430,95865,"Health Plan of Nevada, Inc.",Nevada,357716,201550,8218094.63,230274.9,-166538.16
2431,29211,Time Insurance Company,Nevada,122900,10179,13115026,9178691,-712662
2432,87446,John Alden Life Insurance Company,Nevada,435,4318,0,0,-333229
2433,56733,Globe Life and Accident Insurance Co,Nevada,,,,,
2434,19250,American Income Life Insurance Co,Nevada,,,,,
2435,95865,"Health Plan of Nevada, Inc.",Nevada,357716,201550,8218094.63,230274.9,-166538.16
2436,43136,Mid-West National Life Insurance Company of Tennessee,Nevada,1194,0,0,0,0
2437,58559,TransAmerica Premier Life Insurance,Nevada,,,,,
2438,42313,WMI Mutual Insurance Company,Nevada,,1710,,,-37460.95
2439,89022,Transamerica Life Insurance Company,Nevada,,,,,
2440,64274,Philadelphia American Life Insurance Company,Nevada,84,,,,
2441,65779,Aetna Health of Utah Inc.,Nevada,0,706,0,0,35537.64
2442,13888,Wilton Reassurance Company,Nevada,1006,,,,
2443,17255,Golden Rule Insurance Company,Nevada,61178,0,617120.17,-1803076.9,0
2444,83198,"Sierra Health and Life Insurance Company, Inc.",Nevada,377613,239448,10114155.34,4132272.63,72611.26
2445,55550,New York Life Insurance Company,Nevada,0,0,0,0,0
